matrix_row_id,selection_frame_id,frame_role,service_actor_id,service_actor_name,accountability_actor_id,accountability_actor_name,relation_family,window_start,window_end,service_activity_status,accountability_activity_status,pair_observability,source_coverage_status,observed_endpoint_refs,audit_result,screening_disposition,reason,allowed_claim,prohibited_inference,review_status,package_scope,frontend_status,central_writeback
W2D-BM04260,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A071,沖縄から基地をなくし世界の平和を求める市民連絡会,shared_place_background,2023-01-01,2025-12-31,observed_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04261,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A113,宜野湾ちゅら水会,direct_organization_relation,2023-01-01,2025-12-31,observed_in_window,observed_in_window_source_or_event_anchor,both_endpoints_observed_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04262,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A113,宜野湾ちゅら水会,shared_person,2023-01-01,2025-12-31,observed_in_window,observed_in_window_source_or_event_anchor,both_endpoints_observed_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04263,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A113,宜野湾ちゅら水会,shared_recipient_or_intermediary,2023-01-01,2025-12-31,observed_in_window,observed_in_window_source_or_event_anchor,both_endpoints_observed_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04264,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A113,宜野湾ちゅら水会,shared_funder_or_sponsor,2023-01-01,2025-12-31,observed_in_window,observed_in_window_source_or_event_anchor,both_endpoints_observed_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04265,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A113,宜野湾ちゅら水会,same_public_event,2023-01-01,2025-12-31,observed_in_window,observed_in_window_source_or_event_anchor,both_endpoints_observed_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04266,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),A113,宜野湾ちゅら水会,shared_place_background,2023-01-01,2025-12-31,observed_in_window,observed_in_window_source_or_event_anchor,both_endpoints_observed_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04267,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X017,Army Community Group of Okinawa (ACGO),A001,Okinawa Environmental Justice Project,direct_organization_relation,2023-01-01,2025-12-31,not_observable_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04268,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X017,Army Community Group of Okinawa (ACGO),A001,Okinawa Environmental Justice Project,shared_person,2023-01-01,2025-12-31,not_observable_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04269,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X017,Army Community Group of Okinawa (ACGO),A001,Okinawa Environmental Justice Project,shared_recipient_or_intermediary,2023-01-01,2025-12-31,not_observable_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04270,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X017,Army Community Group of Okinawa (ACGO),A001,Okinawa Environmental Justice Project,shared_funder_or_sponsor,2023-01-01,2025-12-31,not_observable_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04271,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X017,Army Community Group of Okinawa (ACGO),A001,Okinawa Environmental Justice Project,same_public_event,2023-01-01,2025-12-31,not_observable_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04272,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X017,Army Community Group of Okinawa (ACGO),A001,Okinawa Environmental Justice Project,shared_place_background,2023-01-01,2025-12-31,not_observable_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04273,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X017,Army Community Group of Okinawa (ACGO),A003,ジュゴンネットワーク沖縄,direct_organization_relation,2023-01-01,2025-12-31,not_observable_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM04274,USF-W2D-SENSITIVITY-S0-A1C-2026-08-22,candidate_sensitivity_ecology,X017,Army Community Group of Okinawa (ACGO),A003,ジュゴンネットワーク沖縄,shared_person,2023-01-01,2025-12-31,not_observable_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
