source_row_number,pdf_page,department,office,official_mechanism_code,official_issue_field_code,program_name,program_description,partner_kind_code,partner_name,period,project_cost_thousand_jpy,planning主体,implementation主体,included_r10_relation_id,included_r10_amount_id,coverage_status,interpretation_limit
513,70,教育庁,働き方改革 推進課,1,1,生涯生活設計セミナー,教職員等の意欲の向上と勤務能率の増進 及び学校等における活力ある教育活動の 一層の展開を図っていくため、教職員自ら の生涯生活設計の確立とその実現に向け た取り組みを支援する。,5,公立学校共済組合,R6.6.6 ～ R6.8.31,50,行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
514,70,教育庁,働き方改革 推進課,6,13,メンタルヘルスケアサ ポートセミナー,学校関係者に対して、メンタルヘルスの重 要性についての普及啓発に関するセミ ナーを行い、これからの社会を担う子ども の健全育成と、子どもを取り巻く大人の心 の健康管理に寄与する。,1,ＮＰＯ法人メンタルぷ らす協会Reforest,R6.4.8 ～ R6.8.23,0,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
515,70,教育庁,働き方改革 推進課,6,13,おきなわソーシャルセ ミナー,こども達のSOSに気付き寄り添うこと、それ に関わる教職員・支援者のメンタルヘルス について実践的に学ぶ事で、持続可能な 支援環境づくりに寄与することを目的とす る。,3,一般社団法人ホワイ トボード,R6.7.8 ～ R6.8.5,0,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
516,70,教育庁,働き方改革 推進課,6,13,学校にもウエルビーン グな風を～教職の魅 力向上のために～,産業医、学校メンタルヘルス対策の研究 者によるパネルディスカッションを通じて、 教員のメンタルヘルス対策の課題を浮き 彫りにすることを目的とする。,1,ＮＰＯ法人教育の杜,R6.8.14 ～ R6.11.1,0,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
517,70,教育庁,教育支援課,4,13,高等学校等奨学事業,高校生等を対象とした勉学意欲がありな がら経済的理由によって修学困難な者に 奨学金を貸与する事業（「高等学校等奨学 事業」）の実施に要する経費に対し補助金 を交付する,2,公益財団法人沖縄県 国際交流・人材育成 財団,R6.4.1 ～ R7.3.31,"15,866",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
518,70,教育庁,生涯学習振 興課,6,13,『ざぶん賞＆ざぶん SDGｓ大賞』,生命の源である、水に関係した内容の作 文・童話・詩・手紙。コロナ禍で社会環境・ 教育環境・家庭環境が大きく変化し、子ど もたちの貧困・格差・孤立など、より申告に なっている子どもたちに寄り添い、水のよう に沁み入り、一人も取りこぼさない。,3,一般財団法人ざぶん 環境・文化プロジェク ト,R6.4.8 ～ R7.3.31,0,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
519,71,教育庁,生涯学習振 興課,6,6,第32回沖縄民踊フェス ティバル,行事の趣旨及び内容等： 沖縄民踊の底辺拡大と普及発展を目的 に県内各地域の民踊愛好家が意図同に 集い、民踊を生涯学習・生涯スポーツレク の一環として楽しんでいる団体の日頃の 学習成果の発表と愛好家同士の親睦を図 る,5,沖縄タイムス社、沖縄 民踊研究会,R6.6.26 ～ R6.10.10,0,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
520,71,教育庁,生涯学習振 興課,4,2,令和６年度沖女連中 央研修会,多様化・複雑化する社会の変化に伴い必 要とされるスキルを学び、昨今の自然災害 を教訓とするとともに、まさかの時の学習と 学習と取り組みを協議し、実践に生かすた めの研修会とする。また、平田太一氏によ る講演により沖縄県の歴史文化を学びそ の振興を図る。,3,一般社団法人 沖縄県女性連合会,R6.4.26 ～ R6.5.26,150,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
521,71,教育庁,生涯学習振 興課,6,2,第15回沖縄ねんりん ピックかりゆし美術展,高齢者の創作による美術作品を展示し、 芸術文化活動における参加機会を促すと 共に、趣味活動や創作意欲を高め、生き がいを持ち、明るく活力のある長寿社会づ くりに寄与することを目的とする。,4,社会福祉法人 沖縄県社会福祉協議 会,R6.5.7 ～ R6.12.7,0,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
522,71,教育庁,生涯学習振 興課,6,2,第４7回全日本おかあ さんコーラス九州支部 大会,一般社団法人全日本合唱連盟が開催する 全日本お母さんコーラス全国大会に先駆 けて催される九州大会。ハーモニーの輪を 広げるフェスティバル。,3,全日本合唱連盟九州 支部,R6.5.10 ～ R6.6.16,0,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
523,71,教育庁,生涯学習振 興課,6,13,第32回国頭地区小中 学校童話・お話・意見 発表大会,小学校の童話・お話、中学校における意見 発表の活動を通しての表現力の養成に努 め、情操教育と言語教育の発展に資す る。,3,国頭地区PTA連合会,R6.5.24 ～ R6.11.13,0,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
524,71,教育庁,生涯学習振 興課,5,13,第9回沖縄の青少年を 健やかに育てる県民 大会,研修会及び県大会を開催して、地域にお ける青少年育成県民運動を強力に展開す る。,2,公益社団法人沖縄県 青少年育成県民会議,R6.6.1 ～ R7.7.10,0,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
525,72,教育庁,生涯学習振 興課,6,13,第72回全国青年大会,地域を舞台にスポーツ・芸能文化活動と いった様々な活動に取り組んでいる青年 たちが都道府県の代表として全国各地か ら集まり、日頃の地域活動の成果を仲間 たちとともに発表し、青年同士の友好親善 を深めるとともに多様な世代が手を取り 合って暮らせるような、真に豊かな地域社 会を創造する目的とした行事である。,8,日本青年団協議会,R6.6.25 ～ R6.11.11,0,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
526,72,教育庁,生涯学習振 興課,6,13,第５９次本土派遣豆記 者交歓事業,取材活動や交流活動等の体験を通し、社 会に対する視野を広げ、思いやりのある心 豊かな児童生徒を育てる。,8,沖縄県豆記者交歓会,R6.6.26 ～ R6.8.2,0,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
527,72,教育庁,生涯学習振 興課,6,13,第49回沖縄県老人福 祉作文コンクール,少子・超高齢社会のなかで、老人福祉は、 今日重大な国民的課題となっている。県民 一人ひとりが老人問題に係る理解や関心 を深め、実践経験や老人福祉に対する日 頃の体験等社会の現状をふまえての作文 を募り、優秀作品を賞揚し、広報すること によって、より一層老人福祉に対する理解 等を図り、老人福祉の推進に寄与しようと するものである。,2,（公財）沖縄県老人ク ラブ連合会,R6.6.13 ～ R6.10.24,0,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
528,72,教育庁,生涯学習振 興課,6,13,二十歳未満者飲酒防 止キャンペーン,憂慮すべき状態の沖縄県の二十歳未満者 飲酒問題について、全ての酒類許可業者 で上記を実施し、 社会的に責任と周知に取り組み、また、事 態の是正を目指す。,8,沖縄県小売酒販組合,R6.6.19 ～ R6.8.31,0,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
529,72,教育庁,生涯学習振 興課,6,10,令和6年度第17回「平 和の鐘を鳴らそう！」 「平和学習会」,UNESCOは、第２次世界大戦の反省から 「二度と戦争を繰り返さない」という決意の 元、７月19日を中心に平和について考える きっかけとして各地でカネを鳴らすイベント をしている。地上戦を経験した沖縄から平 和の鐘をならし「命どぅ宝の心を胸に平和 のための行動をはじめる契機とする。,8,沖縄県ユネスコ協会,R6.6.21 ～ R6.7.15,0,一緒に,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
530,73,教育庁,生涯学習振 興課,6,13,第39回沖縄県「少年の 主張島尻地区大会」,人格を形成する上で重要な時期の中学生 が、日常生活を通して考えていることを広く 社会に訴えることにより、同世代の意識の 向上と青少年の健全育成に対する県民の 理解を図ることを目的とする。,2,島尻地区青少年の育 成会議,R6.8.16 ～ R6.9.6,0,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
531,73,教育庁,生涯学習振 興課,4,2,第56回女性の主張中 央大会,地域における社会課題が山積している中 で、課題解決をするための学習と実践を積 み重ね、貴重な意見を発表し合うことに よって、自らの能力開発と女性の地位向上 を図り、併せて組織の活性化を目指した行 事となっている。,3,一般社団法人 沖縄県女性連合会,R6.8.20 ～ R6.9.20,150,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
532,73,教育庁,生涯学習振 興課,6,13,第36回全沖縄こどもエ イサーまつり,沖縄の伝統芸能であるエイサー等を発表 する機会を提供し、郷土の伝統芸能の継 承と県内子ども会の広域交流及び青少年 の健全育成を図り、相互の交流や連帯感 を高め、地域活動の充実発展を目的とす るイベントである。,3,豊見城市子ども会育 成連絡協議会,R6.7.29 ～ R6.10.20,0,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
