candidate_id,domain,object_id,object_name,field_name,current_value,proposed_value,candidate_disposition,affected_row_count,source_tables,reason,risk_if_wrong,requires_human_review,hr_item_id,machine_status,interpretation_limit
SF0427,relation_type,aggregate_history,aggregate_history,relation_type,aggregate_history,aggregate_financial_history_observation,human_review,2,21_admin_collaboration_relations_v0.csv:2,Map every observed value to a closed controlled vocabulary.,"A bad relation code can turn a lead, aggregate observation or opportunity into a confirmed tie.",yes,HR029-031,needs_human_review,"Relation vocabulary normalization does not approve candidate edges, funding, alliance or causal interpretation."
SF0428,relation_type,co_in_kind_donation,co_in_kind_donation,relation_type,co_in_kind_donation,joint_in_kind_contribution,mechanical_normalize,1,15_funding_or_support_edges_sample_v0.csv:1,Map every observed value to a closed controlled vocabulary.,"A bad relation code can turn a lead, aggregate observation or opportunity into a confirmed tie.",no,,freeze_candidate,"Relation vocabulary normalization does not approve candidate edges, funding, alliance or causal interpretation."
SF0429,relation_type,co_presence_lead,co_presence_lead,relation_type,co_presence_lead,co_presence_observation,human_review,1,15_funding_or_support_edges_sample_v0.csv:1,Map every observed value to a closed controlled vocabulary.,"A bad relation code can turn a lead, aggregate observation or opportunity into a confirmed tie.",yes,HR029-032,needs_human_review,"Relation vocabulary normalization does not approve candidate edges, funding, alliance or causal interpretation."
SF0430,relation_type,commission,commission,relation_type,commission,commission,freeze_as_is,16,15_funding_or_support_edges_sample_v0.csv:2;21_admin_collaboration_relations_v0.csv:14,Map every observed value to a closed controlled vocabulary.,"A bad relation code can turn a lead, aggregate observation or opportunity into a confirmed tie.",no,,freeze_candidate,"Relation vocabulary normalization does not approve candidate edges, funding, alliance or causal interpretation."
SF0431,relation_type,coordination,coordination,relation_type,coordination,coordination,freeze_as_is,3,15_funding_or_support_edges_sample_v0.csv:3,Map every observed value to a closed controlled vocabulary.,"A bad relation code can turn a lead, aggregate observation or opportunity into a confirmed tie.",no,,freeze_candidate,"Relation vocabulary normalization does not approve candidate edges, funding, alliance or causal interpretation."
SF0432,relation_type,designated_role,designated_role,relation_type,designated_role,institutional_designation,mechanical_normalize,1,21_admin_collaboration_relations_v0.csv:1,Map every observed value to a closed controlled vocabulary.,"A bad relation code can turn a lead, aggregate observation or opportunity into a confirmed tie.",no,,freeze_candidate,"Relation vocabulary normalization does not approve candidate edges, funding, alliance or causal interpretation."
SF0433,relation_type,donation,donation,relation_type,donation,donation,freeze_as_is,4,15_funding_or_support_edges_sample_v0.csv:3;21_admin_collaboration_relations_v0.csv:1,Map every observed value to a closed controlled vocabulary.,"A bad relation code can turn a lead, aggregate observation or opportunity into a confirmed tie.",no,,freeze_candidate,"Relation vocabulary normalization does not approve candidate edges, funding, alliance or causal interpretation."
SF0434,relation_type,duplicate_replaced_by_F022,duplicate_replaced_by_F022,relation_type,duplicate_replaced_by_F022,deprecated_nonrelation,deprecate_exclude,1,15_funding_or_support_edges_sample_v0.csv:1,Map every observed value to a closed controlled vocabulary.,"A bad relation code can turn a lead, aggregate observation or opportunity into a confirmed tie.",no,,freeze_candidate,"Relation vocabulary normalization does not approve candidate edges, funding, alliance or causal interpretation."
SF0435,relation_type,event_affiliation,event_affiliation,relation_type,event_affiliation,event_affiliation,freeze_as_is,1,15_funding_or_support_edges_sample_v0.csv:1,Map every observed value to a closed controlled vocabulary.,"A bad relation code can turn a lead, aggregate observation or opportunity into a confirmed tie.",no,,freeze_candidate,"Relation vocabulary normalization does not approve candidate edges, funding, alliance or causal interpretation."
SF0436,relation_type,event_collaboration,event_collaboration,relation_type,event_collaboration,event_collaboration,freeze_as_is,2,15_funding_or_support_edges_sample_v0.csv:1;21_admin_collaboration_relations_v0.csv:1,Map every observed value to a closed controlled vocabulary.,"A bad relation code can turn a lead, aggregate observation or opportunity into a confirmed tie.",no,,freeze_candidate,"Relation vocabulary normalization does not approve candidate edges, funding, alliance or causal interpretation."
SF0437,relation_type,funding_contribution,funding_contribution,relation_type,funding_contribution,aggregate_financial_contribution,human_review,1,15_funding_or_support_edges_sample_v0.csv:1,Map every observed value to a closed controlled vocabulary.,"A bad relation code can turn a lead, aggregate observation or opportunity into a confirmed tie.",yes,HR029-033,needs_human_review,"Relation vocabulary normalization does not approve candidate edges, funding, alliance or causal interpretation."
SF0438,relation_type,grant,grant,relation_type,grant,grant,freeze_as_is,3,15_funding_or_support_edges_sample_v0.csv:1;21_admin_collaboration_relations_v0.csv:2,Map every observed value to a closed controlled vocabulary.,"A bad relation code can turn a lead, aggregate observation or opportunity into a confirmed tie.",no,,freeze_candidate,"Relation vocabulary normalization does not approve candidate edges, funding, alliance or causal interpretation."
SF0439,relation_type,grant_opportunity,grant_opportunity,relation_type,grant_opportunity,grant_opportunity,freeze_as_is,2,15_funding_or_support_edges_sample_v0.csv:1;21_admin_collaboration_relations_v0.csv:1,Map every observed value to a closed controlled vocabulary.,"A bad relation code can turn a lead, aggregate observation or opportunity into a confirmed tie.",no,,freeze_candidate,"Relation vocabulary normalization does not approve candidate edges, funding, alliance or causal interpretation."
SF0440,relation_type,in_kind_donation,in_kind_donation,relation_type,in_kind_donation,in_kind_donation,freeze_as_is,6,15_funding_or_support_edges_sample_v0.csv:3;21_admin_collaboration_relations_v0.csv:3,Map every observed value to a closed controlled vocabulary.,"A bad relation code can turn a lead, aggregate observation or opportunity into a confirmed tie.",no,,freeze_candidate,"Relation vocabulary normalization does not approve candidate edges, funding, alliance or causal interpretation."
SF0441,relation_type,joint_in_kind_contribution,joint_in_kind_contribution,relation_type,joint_in_kind_contribution,joint_in_kind_contribution,freeze_as_is,1,21_admin_collaboration_relations_v0.csv:1,Map every observed value to a closed controlled vocabulary.,"A bad relation code can turn a lead, aggregate observation or opportunity into a confirmed tie.",no,,freeze_candidate,"Relation vocabulary normalization does not approve candidate edges, funding, alliance or causal interpretation."
SF0442,relation_type,legal_counsel,legal_counsel,relation_type,legal_counsel,legal_counsel,freeze_as_is,2,15_funding_or_support_edges_sample_v0.csv:2,Map every observed value to a closed controlled vocabulary.,"A bad relation code can turn a lead, aggregate observation or opportunity into a confirmed tie.",no,,freeze_candidate,"Relation vocabulary normalization does not approve candidate edges, funding, alliance or causal interpretation."
SF0443,relation_type,legal_support,legal_support,relation_type,legal_support,legal_support,freeze_as_is,1,15_funding_or_support_edges_sample_v0.csv:1,Map every observed value to a closed controlled vocabulary.,"A bad relation code can turn a lead, aggregate observation or opportunity into a confirmed tie.",no,,freeze_candidate,"Relation vocabulary normalization does not approve candidate edges, funding, alliance or causal interpretation."
SF0444,relation_type,network_membership,network_membership,relation_type,network_membership,network_membership,freeze_as_is,12,15_funding_or_support_edges_sample_v0.csv:7;21_admin_collaboration_relations_v0.csv:5,Map every observed value to a closed controlled vocabulary.,"A bad relation code can turn a lead, aggregate observation or opportunity into a confirmed tie.",no,,freeze_candidate,"Relation vocabulary normalization does not approve candidate edges, funding, alliance or causal interpretation."
SF0445,relation_type,ngo_consultant_commission,ngo_consultant_commission,relation_type,ngo_consultant_commission,commission,mechanical_normalize,1,15_funding_or_support_edges_sample_v0.csv:1,Map every observed value to a closed controlled vocabulary.,"A bad relation code can turn a lead, aggregate observation or opportunity into a confirmed tie.",no,,freeze_candidate,"Relation vocabulary normalization does not approve candidate edges, funding, alliance or causal interpretation."
SF0446,relation_type,organizational_affiliation,organizational_affiliation,relation_type,organizational_affiliation,organizational_affiliation,freeze_as_is,1,15_funding_or_support_edges_sample_v0.csv:1,Map every observed value to a closed controlled vocabulary.,"A bad relation code can turn a lead, aggregate observation or opportunity into a confirmed tie.",no,,freeze_candidate,"Relation vocabulary normalization does not approve candidate edges, funding, alliance or causal interpretation."
SF0447,relation_type,partner_action,partner_action,relation_type,partner_action,partner_action,freeze_as_is,1,15_funding_or_support_edges_sample_v0.csv:1,Map every observed value to a closed controlled vocabulary.,"A bad relation code can turn a lead, aggregate observation or opportunity into a confirmed tie.",no,,freeze_candidate,"Relation vocabulary normalization does not approve candidate edges, funding, alliance or causal interpretation."
SF0448,relation_type,partnership,partnership,relation_type,partnership,partnership,freeze_as_is,1,15_funding_or_support_edges_sample_v0.csv:1,Map every observed value to a closed controlled vocabulary.,"A bad relation code can turn a lead, aggregate observation or opportunity into a confirmed tie.",no,,freeze_candidate,"Relation vocabulary normalization does not approve candidate edges, funding, alliance or causal interpretation."
