source_id,source_type,title,year,url,what_it_supports,evidence_level,bias_note,review_status,notes,locator,support_scope,human_decision,review_task_id,human_reviewer,review_date,reviewed_fields,archive_resolution,decision_source_report,relation_or_claim_approved
S285,prefectural_official,争議行為の届出と予告,2026,https://www.pref.okinawa.lg.jp/shigoto/koyorodo/1012030/1012056.html,组织身份和连续运作；不裁定罢工合法性、效果或政治立场。,E4,"Generic strike notices establish continuity, not Phase-1 political positions.",human_revised,"NW2-H controlled source integration 2026-07-13; audit=NW2FS040; proposal refs=NW2-C_registry_gate:RV2SP020. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. HR-030 metadata flags=rolling_record_range_vs_access_year;locator_needs_named_entry_or_snapshot_date. HR-030 web/archive flags=snapshot_rolling_official_page;domain_archive_history_has_material_failure_share. Sensitive boundary tags=strike_legality_or_effect_not_adjudicated;common_event_not_stable_alliance. HR source-metadata review: 2026为滚动页面快照年。 Source inclusion does not approve actors, edges, alliances, funding, amounts, causality or policy effects.",页面更新2026-03-25；沖縄県公表中2020–2025年度、开始日2020-11-30至2026-04-06的全港湾冲绳地方本部条目,组织身份和连续运作；不裁定罢工合法性、效果或政治立场。,revise,HR-030,project_principal_user,2026-07-20,title;source_type;year_or_period;locator;support_scope;evidence_level;archive_resolution,archived_rolling_page_snapshot,docs/human_review_return_HR030_metadata_batch27_v1.md,no
S286,local_news,全港湾沖縄が安保法案反対訴え抗議集会,2015,https://ryukyushimpo.jp/news/prentry-249100.html,Direct anti-Henoko/security-law labor action and port-workplace framing,E3,Participant count is organizer-reported; the event does not establish alliance ties.,ai_seeded,"NW2-H controlled source integration 2026-07-13; audit=NW2FS041; proposal refs=NW2-C_registry_gate:RV2SP021. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. Sensitive boundary tags=strike_legality_or_effect_not_adjudicated;common_event_not_stable_alliance.",,,,,,,,,,
S287,official_legislative_record,米海軍ミサイル駆逐艦ラファエル・ペラルタ寄港反対決議,2024,https://www.city.ishigaki.okinawa.jp/material/files/group/33/giin-2024-3.pdf,Official recipient-side record of the union's Ishigaki/Naha port action plan and stated safety frame,E4,The resolution recounts the plan; it is not a union membership record or legal judgment.,ai_seeded,"NW2-H controlled source integration 2026-07-13; audit=NW2FS042; proposal refs=NW2-C_registry_gate:RV2SP022. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. Sensitive boundary tags=strike_legality_or_effect_not_adjudicated;common_event_not_stable_alliance.",,,,,,,,,,
S288,official_legislative_record,第213回国会 参議院 政府開発援助等及び沖縄・北方問題に関する特別委員会 第5号 令和6年5月24日,2024,https://kokkai.ndl.go.jp/simple/detail?minId=121315359X00520240524,事件发生、组织归属和官方转述的罢工理由；不裁定合法性或效果。,E4,The record contains contested characterizations of legality; this gate records occurrence and attributed rationale only.,human_revised,"NW2-H controlled source integration 2026-07-13; audit=NW2FS043; proposal refs=NW2-C_registry_gate:RV2SP023. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. HR-030 web/archive flags=verify_dynamic_query_page_and_final_url. Sensitive boundary tags=strike_legality_or_effect_not_adjudicated;common_event_not_stable_alliance. HR source-metadata review: 使用完整会议信息，不采纳议员合法性断言。 Source inclusion does not approve actors, edges, alliances, funding, amounts, causality or policy effects.",statements 133–134，尤其134中的大臣确认,事件发生、组织归属和官方转述的罢工理由；不裁定合法性或效果。,revise,HR-030,project_principal_user,2026-07-20,title;source_type;year_or_period;locator;support_scope;evidence_level;archive_resolution,archived_dynamic_url_verified,docs/human_review_return_HR030_metadata_batch27_v1.md,no
S289,organization_report,2025 5.15平和行進 全港湾沖縄地方本部報告,2025,https://www.zenkowan.org/wp-content/uploads/2025/06/%E6%B2%96%E7%B8%84%E5%9C%B0%E6%96%B9%E3%80%80%E6%AF%94%E5%98%89%E5%8B%81%E5%B8%8C.pdf,Current branch-level peace-march and base-issue learning activity,E3,"A participant report supports a bounded activity observation, not the position of every union member.",ai_seeded,"NW2-H controlled source integration 2026-07-13; audit=NW2FS044; proposal refs=NW2-C_registry_gate:RV2SP024. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. Sensitive boundary tags=strike_legality_or_effect_not_adjudicated;common_event_not_stable_alliance.",,,,,,,,,,
S290,community_site,やいまタイム「今日の日の八重山の過去の主なできごと」（12月23日）,n.d. / accessed 2026; historical entry dated 2015-12-23,https://yaimatime.com/schedule/archive/2302/12/23,成立日期与议题目的的E2 lead；冻结前仍需原始地方报纸或独立来源。,E2,Archive URL metadata is unusual; verify the original local-newspaper record before freezing the formation date.,human_revised,"NW2-H controlled source integration 2026-07-13; audit=NW2FS045; proposal refs=NW2-C_registry_gate:RV2SP025. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. HR-030 metadata flags=source_type_human_choice;archive_path_date_alignment_needs_confirmation. HR-030 web/archive flags=verify_unusual_archive_path_against_displayed_event_date. Sensitive boundary tags=component_or_coorganization_not_stable_alliance;historical_continuity_not_inferred. HR source-metadata review: 2302是异常路径不是年份；重试补尾斜杠URL。 Source inclusion does not approve actors, edges, alliances, funding, amounts, causality or policy effects.",2015-12-23历史条目,成立日期与议题目的的E2 lead；冻结前仍需原始地方报纸或独立来源。,revise,HR-030,project_principal_user,2026-07-20,title;source_type;year_or_period;locator;support_scope;evidence_level;archive_resolution,retry_currently_accessible,docs/human_review_return_HR030_metadata_batch27_v1.md,no
S291,local_news,陸自配備反対を決議 石垣、住民180人が緊急集会,2016,https://ryukyushimpo.jp/news/entry-209354.html,"Exact identity, representative, and organizer-side public role in a multi-organizer anti-deployment rally.",E3,The wider meeting had multiple organizers; do not infer a stable alliance.,human_revised,"NW2-H controlled source integration 2026-07-13; audit=NW2FS046; proposal refs=NW2-C_registry_gate:RV2SP026. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. Sensitive boundary tags=component_or_coorganization_not_stable_alliance;historical_continuity_not_inferred. HR source-metadata review: 不把住民会等还原成固定联盟，也不据一场活动证明持续性。 Source inclusion does not approve actors, edges, alliances, funding, amounts, causality or policy effects.",2026页面中的2016-01-24原始报道第1–3段，尤其主办者致辞段,"Exact identity, representative, and organizer-side public role in a multi-organizer anti-deployment rally.",revise,HR-030,project_principal_user,2026-07-20,title;source_type;year_or_period;locator;support_scope;evidence_level;archive_resolution,retry_transient_failure,docs/human_review_return_HR030_metadata_batch27_v1.md,no
S292,magazine_news,陸自配備で受け入れ表明 住民裏切りの石垣市長,2017,https://www.kinyobi.co.jp/kinyobinews/2017/01/25/%E9%99%B8%E8%87%AA%E9%85%8D%E5%82%99%E3%81%A7%E3%80%8C%E5%8F%97%E3%81%91%E5%85%A5%E3%82%8C%E3%80%8D%E8%A1%A8%E6%98%8E%E2%80%95%E2%80%95%E4%BD%8F%E6%B0%91%E8%A3%8F%E5%88%87%E3%82%8A%E3%81%AE%E7%9F%B3,2017 identity/leadership and war-memory framing of SDF deployment,E3,Attributed statement only; publisher has an advocacy position.,ai_seeded,"NW2-H controlled source integration 2026-07-13; audit=NW2FS047; proposal refs=NW2-C_registry_gate:RV2SP027. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. Sensitive boundary tags=component_or_coorganization_not_stable_alliance;historical_continuity_not_inferred.",,,,,,,,,,
S293,event_report,石垣島市政と陸自ミサイル部隊配備を語るバガケーラの集い,2017,https://iwj.co.jp/wj/open/archives/374937,A second 2017 organizer observation tied directly to SDF deployment,E3,Co-organization is event-level and does not establish a permanent alliance.,ai_seeded,"NW2-H controlled source integration 2026-07-13; audit=NW2FS048; proposal refs=NW2-C_registry_gate:RV2SP028. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. Sensitive boundary tags=component_or_coorganization_not_stable_alliance;historical_continuity_not_inferred.",,,,,,,,,,
S294,academic_presentation,"Militarizing a Border Island: Local Struggles Supporting and Opposing a Military Base Installation in Ishigaki Island, Okinawa",2019,https://researchmap.jp/teppy/presentations/10378736/attachment_file.pdf,alias lead and possible component relation to A010；作者分析图不是官方roster或稳定成员关系。,E2,"Analytical diagram, not an official membership roster; the component relation needs human or primary confirmation.",human_revised,"NW2-H controlled source integration 2026-07-13; audit=NW2FS049; proposal refs=NW2-C_registry_gate:RV2SP029. Metadata is proposal-derived and remains ai_seeded. Source inclusion does not approve actor entry, relation, alliance, funding, causal interpretation, legal conclusion, electoral effect, or organization classification. HR-030 metadata flags=source_type_human_choice;undated_attachment_use_access_year_only. HR-030 web/archive flags=verify_attachment_date_and_parent_presentation_metadata. Sensitive boundary tags=component_or_coorganization_not_stable_alliance;historical_continuity_not_inferred. HR source-metadata review: 以browser User-Agent+parent Referer正式归档；改academic_presentation。 Source inclusion does not approve actors, edges, alliances, funding, amounts, causality or policy effects.",researchmap parent 2019-03-08 EASA Congress；PDF p.1题名/日期/作者；p.22 A17/A22 component notation,alias lead and possible component relation to A010；作者分析图不是官方roster或稳定成员关系。,revise,HR-030,project_principal_user,2026-07-20,title;source_type;year_or_period;locator;support_scope;evidence_level;archive_resolution,retry_with_browser_headers,docs/human_review_return_HR030_metadata_batch27_v1.md,no
